,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
189,1735803714.5902781,0,0.0,0.0,2.6645515004998996
190,877408345.3092215,0,0.0,0.0,0.7767350153411994
191,877408345.3092215,0,0.0,0.0,0.7767350153411994
192,867662510.5914774,0,0.0,0.0,0.7536124646678454
193,877408345.3092215,0,0.0,0.0,0.7767350153411994
194,877408345.3092215,0,0.0,0.0,0.7767350153411994
195,964171194.7520022,0,0.0,0.0,0.8731705385268511
196,1009363126.6549041,0,0.0,0.0,0.7767350153411994
197,877408345.3092215,0,0.0,0.0,0.7767350153411994
198,800050718.8281313,0,0.0,0.0,0.7767350153411994
199,877408345.3092215,0,0.0,0.0,0.7767350153411994
200,2842556103.604005,0,0.0,0.0,1.7601555654862606
201,2854982243.105884,0,0.0,0.0,1.7705626245754125
202,2822693516.257679,0,0.0,0.0,1.7429579100693244
203,2842556103.604005,0,0.0,0.0,1.7601555654862606
204,350088926.15593886,0,0.0,0.0,0.2954329981413052
205,2842556103.604005,0,0.0,0.0,1.7601555654862606
206,2842556103.604005,0,0.0,0.0,1.7601555654862606
207,2835329656.038627,0,0.0,0.0,1.7640968159609283
208,2842556103.604005,0,0.0,0.0,1.7601555654862606
209,2842556103.604005,0,0.0,0.0,1.7601555654862606
210,2965161455.0616245,0,0.0,0.0,1.9621127043224185
211,2842556103.604005,0,0.0,0.0,1.7601555654862606
212,2842556103.604005,0,0.0,0.0,1.7601555654862606
213,2879626886.1246214,0,0.0,0.0,1.7755900410030705
214,2842556103.604005,0,0.0,0.0,1.7601555654862606
215,2842556103.604005,0,0.0,0.0,1.7601555654862606
216,2842556103.604005,0,0.0,0.0,1.7601555654862606
217,3029389506.9721994,0,0.0,0.0,1.7601555654862606
218,2569666747.6407394,0,0.0,0.0,1.7601555654862606
219,2655722700.2358103,0,0.0,0.0,1.7601555654862606
220,631158479.792242,0,0.0,0.0,0.7920644486545946
221,592518293.830295,0,0.0,0.0,0.776950120172716
222,592266281.5324368,0,0.0,0.0,0.7761229612902512
223,2562163937.8484235,0,0.0,0.0,1.7519226772847798
224,592266281.5324368,0,0.0,0.0,0.7761229612902512
225,592266281.5324368,0,0.0,0.0,0.7761229612902512
226,677462238.7572497,0,0.0,0.0,0.8563220579233537
227,592266281.5324368,0,0.0,0.0,0.7761229612902512
228,592266281.5324368,0,0.0,0.0,0.7761229612902512
229,369449812.63296634,0,0.0,0.0,0.36542244801802964
230,592266281.5324368,0,0.0,0.0,0.7761229612902512
231,592266281.5324368,0,0.0,0.0,0.7761229612902512
232,520453354.11844385,0,0.0,0.0,0.7425225245258411
233,592266281.5324368,0,0.0,0.0,0.7761229612902512
234,592266281.5324368,0,0.0,0.0,0.7761229612902512
235,592266281.5324368,0,0.0,0.0,0.7761229612902512
236,549204228.7660518,0,0.0,0.0,0.7761229612902512
237,655162828.0494256,0,0.0,0.0,0.7761229612902512
238,635328334.2988218,0,0.0,0.0,0.7761229612902512
239,592266281.5324368,0,0.0,0.0,0.7761229612902512
240,216694947.1847001,0,0.0,0.0,0.1314605135229582
241,176969659.8516205,0,0.0,0.0,0.10450712681929333
242,216694947.1847001,0,0.0,0.0,0.1314605135229582
243,216694947.1847001,0,0.0,0.0,0.1314605135229582
244,2547497088.977503,0,0.0,0.0,1.7778081296643473
245,216694947.1847001,0,0.0,0.0,0.1314605135229582
246,216694947.1847001,0,0.0,0.0,0.1314605135229582
247,216694947.1847001,0,0.0,0.0,0.1314605135229582
248,216694947.1847001,0,0.0,0.0,0.1314605135229582
249,216694947.1847001,0,0.0,0.0,0.1314605135229582
250,228247730.4926622,0,0.0,0.0,0.15374947160581026
251,216694947.1847001,0,0.0,0.0,0.1314605135229582
252,216694947.1847001,0,0.0,0.0,0.1314605135229582
253,583946901.4757341,0,0.0,0.0,0.555394715886275
254,216694947.1847001,0,0.0,0.0,0.1314605135229582
255,216694947.1847001,0,0.0,0.0,0.1314605135229582
256,216694947.1847001,0,0.0,0.0,0.1314605135229582
257,267487595.7809844,0,0.0,0.0,0.1314605135229582
258,216694947.1847001,0,0.0,0.0,0.1314605135229582
259,216694947.1847001,0,0.0,0.0,0.1314605135229582
260,3141527768.172204,0,0.0,0.0,1.776818619151578
261,3094802601.5167556,0,0.0,0.0,1.7437546175647918
262,3094802601.5167556,0,0.0,0.0,1.7437546175647918
263,129353869.57090123,0,0.0,0.0,0.11395968794990524
264,3094802601.5167556,0,0.0,0.0,1.7437546175647918
265,3094802601.5167556,0,0.0,0.0,1.7437546175647918
266,3094802601.5167556,0,0.0,0.0,1.7437546175647918
267,3094802601.5167556,0,0.0,0.0,1.7437546175647918
268,3094802601.5167556,0,0.0,0.0,1.7437546175647918
269,3094802601.5167556,0,0.0,0.0,1.7437546175647918
270,3094802601.5167556,0,0.0,0.0,1.7437546175647918
271,3094802601.5167556,0,0.0,0.0,1.7437546175647918
272,3131593889.995216,0,0.0,0.0,1.7568159501157383
273,3094802601.5167556,0,0.0,0.0,1.7437546175647918
274,3094802601.5167556,0,0.0,0.0,1.7437546175647918
275,3148825433.429897,0,0.0,0.0,1.7848754472924853
276,2507137141.5362673,0,0.0,0.0,1.7437546175647918
277,3094802601.5167556,0,0.0,0.0,1.7437546175647918
278,3094802601.5167556,0,0.0,0.0,1.7437546175647918
279,3094802601.5167556,0,0.0,0.0,1.7437546175647918
280,2992772023.619791,0,0.0,0.0,1.9884824869483824
281,3021184460.95779,0,0.0,0.0,2.0326596591398784
282,2818989231.802408,0,0.0,0.0,1.8472493482693555
283,3012549354.474955,0,0.0,0.0,2.0224236237986495
284,1002008129.3938848,0,0.0,0.0,0.9013836063038272
285,3003620842.1026626,0,0.0,0.0,2.0065281126942813
286,2992772023.619791,0,0.0,0.0,1.9884824869483824
287,2992772023.619791,0,0.0,0.0,1.9884824869483824
288,2992772023.619791,0,0.0,0.0,1.9884824869483824
289,2992772023.619791,0,0.0,0.0,1.9884824869483824
290,3560787988.7662153,0,0.0,0.0,2.8934138830012284
291,2992772023.619791,0,0.0,0.0,1.9884824869483824
292,2992772023.619791,0,0.0,0.0,1.9884824869483824
293,2992772023.619791,0,0.0,0.0,1.9884824869483824
294,2992772023.619791,0,0.0,0.0,1.9884824869483824
295,2992772023.619791,0,0.0,0.0,1.9884824869483824
296,2992772023.619791,0,0.0,0.0,1.9884824869483824
297,2485209890.5966177,0,0.0,0.0,1.9884824869483824
298,3294058615.985714,0,0.0,0.0,1.9884824869483824
299,2992772023.619791,0,0.0,0.0,1.9884824869483824
300,2230165861.8063874,0,0.0,0.0,3.1533920193268017
301,2441966598.0553365,0,0.0,0.0,3.5155161839972244
302,2441966598.0553365,0,0.0,0.0,3.5155161839972244
303,2960619873.384928,0,0.0,0.0,2.287762738262363
304,2140269107.5034194,0,0.0,0.0,2.9666762158286852
305,2441966598.0553365,0,0.0,0.0,3.5155161839972244
306,2597146305.9407673,0,0.0,0.0,3.7956589445710875
307,2448896100.6433015,0,0.0,0.0,3.521878418615447
308,2441966598.0553365,0,0.0,0.0,3.5155161839972244
309,1104259277.7278192,0,0.0,0.0,1.2132949924896568
310,2441966598.0553365,0,0.0,0.0,3.5155161839972244
311,2441966598.0553365,0,0.0,0.0,3.5155161839972244
312,2441966598.0553365,0,0.0,0.0,3.5155161839972244
313,2441966598.0553365,0,0.0,0.0,3.5155161839972244
314,2441966598.0553365,0,0.0,0.0,3.5155161839972244
315,2441966598.0553365,0,0.0,0.0,3.5155161839972244
316,2886772390.15257,0,0.0,0.0,3.5155161839972244
317,2177931886.5464654,0,0.0,0.0,3.5155161839972244
318,2441966598.0553365,0,0.0,0.0,3.5155161839972244
319,2441966598.0553365,0,0.0,0.0,3.5155161839972244
320,2064192556.6863983,0,0.0,0.0,1.7584179773506416
321,2039405398.0234852,0,0.0,0.0,1.7319543999151898
322,2166559030.7754636,0,0.0,0.0,1.876139647935599
323,2072516803.1570644,0,0.0,0.0,1.7678728815913551
324,2064192556.6863983,0,0.0,0.0,1.7584179773506416
325,2064192556.6863983,0,0.0,0.0,1.7584179773506416
326,2064192556.6863983,0,0.0,0.0,1.7584179773506416
327,2064192556.6863983,0,0.0,0.0,1.7584179773506416
328,2064192556.6863983,0,0.0,0.0,1.7584179773506416
329,2064192556.6863983,0,0.0,0.0,1.7584179773506416
330,2064192556.6863983,0,0.0,0.0,1.7584179773506416
331,2064192556.6863983,0,0.0,0.0,1.7584179773506416
332,2064192556.6863983,0,0.0,0.0,1.7584179773506416
333,2064192556.6863983,0,0.0,0.0,1.7584179773506416
334,2064192556.6863983,0,0.0,0.0,1.7584179773506416
335,2064192556.6863983,0,0.0,0.0,1.7584179773506416
336,2064192556.6863983,0,0.0,0.0,1.7584179773506416
337,2523927597.790228,0,0.0,0.0,1.7584179773506416
338,2382897003.110692,0,0.0,0.0,1.7584179773506416
339,2251030951.4222918,0,0.0,0.0,1.7584179773506416
340,3099074738.166983,0,0.0,0.0,1.8462715221985448
341,2993092067.0821366,0,0.0,0.0,1.7319543999151898
342,3035679417.8632755,0,0.0,0.0,1.780266424832877
343,3050144198.9619937,0,0.0,0.0,1.8025539688759913
344,3035805687.564772,0,0.0,0.0,1.7803546156608343
345,3035805687.564772,0,0.0,0.0,1.7803546156608343
346,3035805687.564772,0,0.0,0.0,1.7803546156608343
347,3035805687.564772,0,0.0,0.0,1.7803546156608343
348,3035805687.564772,0,0.0,0.0,1.7803546156608343
349,3008967175.453358,0,0.0,0.0,1.7383841530138244
350,3035805687.564772,0,0.0,0.0,1.7803546156608343
351,3035805687.564772,0,0.0,0.0,1.7803546156608343
352,3022092855.3932967,0,0.0,0.0,1.775624218467228
353,3035805687.564772,0,0.0,0.0,1.7803546156608343
354,3035805687.564772,0,0.0,0.0,1.7803546156608343
355,3147433695.360827,0,0.0,0.0,1.8671705292564018
356,2575109245.50298,0,0.0,0.0,1.7803546156608343
357,2716434764.2946777,0,0.0,0.0,1.7803546156608343
358,2848576575.1423354,0,0.0,0.0,1.7803546156608343
359,3035805687.564772,0,0.0,0.0,1.7803546156608343
360,362560041.65138763,0,0.0,0.0,0.3227196724961664
361,342297377.39969796,0,0.0,0.0,0.2944975785492432
362,362560041.65138763,0,0.0,0.0,0.3227196724961664
363,362560041.65138763,0,0.0,0.0,0.3227196724961664
364,335419216.1860268,0,0.0,0.0,0.30542381759065185
365,364062530.65290713,0,0.0,0.0,0.3233194107061374
366,362560041.65138763,0,0.0,0.0,0.3227196724961664
367,419637885.0522904,0,0.0,0.0,0.3282918298963087
368,362560041.65138763,0,0.0,0.0,0.3227196724961664
369,362560041.65138763,0,0.0,0.0,0.3227196724961664
370,271850579.4335356,0,0.0,0.0,0.18087775683621585
371,362560041.65138763,0,0.0,0.0,0.3227196724961664
372,362560041.65138763,0,0.0,0.0,0.3227196724961664
373,272568225.073101,0,0.0,0.0,0.28645276787306356
374,362560041.65138763,0,0.0,0.0,0.3227196724961664
375,362560041.65138763,0,0.0,0.0,0.3227196724961664
376,362560041.65138763,0,0.0,0.0,0.3227196724961664
377,340199653.0809703,0,0.0,0.0,0.3227196724961664
378,291758586.0286454,0,0.0,0.0,0.3227196724961664
379,340199653.0809703,0,0.0,0.0,0.3227196724961664
380,262176441.03130162,0,0.0,0.0,0.3079112897363506
381,260994515.9839196,0,0.0,0.0,0.3058328258798655
382,260994515.9839196,0,0.0,0.0,0.3058328258798655
383,279317251.80929524,0,0.0,0.0,0.3230172597407451
384,260994515.9839196,0,0.0,0.0,0.3058328258798655
385,260994515.9839196,0,0.0,0.0,0.3058328258798655
386,110805195.61190787,0,0.0,0.0,0.13782489067503279
387,260994515.9839196,0,0.0,0.0,0.3058328258798655
388,260994515.9839196,0,0.0,0.0,0.3058328258798655
389,260994515.9839196,0,0.0,0.0,0.3058328258798655
390,260994515.9839196,0,0.0,0.0,0.3058328258798655
391,260994515.9839196,0,0.0,0.0,0.3058328258798655
392,269674384.85075593,0,0.0,0.0,0.3109269217483959
393,260994515.9839196,0,0.0,0.0,0.3058328258798655
394,260994515.9839196,0,0.0,0.0,0.3058328258798655
395,260994515.9839196,0,0.0,0.0,0.3058328258798655
396,284618182.41142887,0,0.0,0.0,0.3058328258798655
397,335795987.5659741,0,0.0,0.0,0.3058328258798655
398,284618182.41142887,0,0.0,0.0,0.3058328258798655
399,260994515.9839196,0,0.0,0.0,0.3058328258798655
