,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
13,49,34.377186492367784,1.5,0.7979756076309583,306.26917792889157,1.0,0.2742828476753807,30.017102974904944,10.0,0.25635033275300684,121.28249085602008,1.0,0.49898568444870445,282.0777389177119,1.5,0.9771422651214775,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,policy 0,dikesnet
14,33,116.9649199969259,10.0,0.6231519436639048,261.66410059844793,1.0,0.5051823217524627,120.93805335002763,1.5,0.2615035994519999,234.41959199724138,10.0,0.3575025231021705,57.52441518071974,1.0,0.46608632530341376,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,policy 0,dikesnet
15,10,272.56515703878813,10.0,0.1420813751475715,160.77612068893458,1.5,0.6813033170725118,77.30909357440595,1.5,0.5204873043267159,199.4171683904076,10.0,0.961475521647168,182.80611152802535,10.0,0.45600697950194585,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,policy 0,dikesnet
16,56,116.7479617803666,1.0,0.9460296165478458,223.5052598593561,1.0,0.9476349107756401,58.35039537339533,10.0,0.4387814208377103,100.89492812745613,1.5,0.21498586398594233,127.72102527211716,1.5,0.5086129887004385,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,policy 0,dikesnet
17,61,290.0171070571045,1.0,0.7637061656251168,107.3665605375968,1.5,0.31541851490075645,291.5077067694552,1.0,0.6847514603102514,262.9803846319885,1.5,0.5538880956365015,259.1781011765678,1.5,0.11674862253717273,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,policy 0,dikesnet
18,120,271.91533634390174,1.5,0.6646476401067193,244.93573943740023,10.0,0.401173126994921,157.07711223165217,1.0,0.8366979250999694,314.2472145229436,1.0,0.22139068725726174,337.38853150878253,1.0,0.5886920015686881,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,policy 0,dikesnet
19,95,85.90431721576198,10.0,0.9556302618380128,213.4726188772041,1.5,0.7136517339570791,199.3237155268521,10.0,0.8647552988339354,201.0637188914683,1.0,0.19623819784451907,240.48050760160973,1.5,0.6706200356033005,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,policy 0,dikesnet
20,75,39.51438851359153,1.0,0.8176707599364424,247.1502758622795,10.0,0.07621458253752,286.44723866193266,1.5,0.4817695140465272,293.2328513877937,1.5,0.24425885771728173,182.13784647243475,1.5,0.10458723908903737,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,policy 0,dikesnet
21,43,117.93938922832788,1.5,0.3898598025992995,325.67669168296203,10.0,0.344349623895474,49.12182641257303,1.5,0.6867343652767559,120.55610783916828,1.5,0.5603428730271216,134.08891598487156,1.5,0.7390950935016042,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,policy 0,dikesnet
22,60,288.5899717227255,1.0,0.9279133770026489,73.5626967254811,1.0,0.6257786397819111,221.42139807730376,1.0,0.5341226977673261,278.48932883360044,1.5,0.6075006141380193,348.6697487458523,10.0,0.3461240371616023,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,policy 0,dikesnet
23,79,265.28178119661936,1.5,0.7159635288369491,231.00219612552493,1.0,0.48362164445362654,100.40348206278742,1.0,0.2949785573453796,225.24109112915403,1.0,0.3365673328992693,179.34874137471692,1.5,0.13926604119424585,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,policy 0,dikesnet
24,58,244.67510585361015,1.5,0.2650536762122902,253.73049220524908,1.0,0.5096170227600477,214.45985294275255,1.5,0.8670388549184456,206.77831517331862,1.0,0.7551929166247027,160.37839369950493,1.0,0.1993147558840324,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,policy 0,dikesnet
25,101,136.83016119400997,1.0,0.4092840612315327,307.6528407318928,1.5,0.37417518444550896,186.76666173842972,1.5,0.7520522723410491,148.19506417236616,1.5,0.3044177049555443,151.14383691504503,1.0,0.8579167887639456,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,policy 0,dikesnet
26,129,67.78964512667955,1.0,0.5144494916804249,331.3026506573534,1.0,0.19727084716192014,213.95433281412974,1.5,0.7261808588505685,112.22794715481812,10.0,0.0535580137308349,348.30864811953285,1.0,0.4051798765239165,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,policy 0,dikesnet
27,59,162.07974182962542,10.0,0.3272627143744889,296.4140277335147,10.0,0.44021877499143325,338.23846845060024,1.0,0.9771670960353167,76.05868018094668,10.0,0.8216233987812241,158.06099917267377,1.0,0.16057849193323875,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,policy 0,dikesnet
28,8,102.99927425280181,1.0,0.7634806186283469,276.94456599252237,1.0,0.7935290945528195,207.93417275322741,1.0,0.0936000976435055,258.505849075234,1.5,0.7562678893701507,121.65416402367278,10.0,0.9159643809317045,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,policy 0,dikesnet
29,115,323.72435176469475,1.5,0.1903365991929621,221.99415284385816,1.5,0.9359608458129703,69.59289382332436,1.0,0.8725375188118688,86.61109587869326,1.0,0.3747867290787432,165.62292600508061,1.5,0.8991750055473594,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,policy 0,dikesnet
30,8,266.0941798159932,1.5,0.6031469443959543,328.43344578890435,1.0,0.6243393997335145,181.92464907915107,10.0,0.45037442323514437,252.0081549712182,1.5,0.8941670935779075,177.74530089895512,1.0,0.23628404218848748,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,policy 0,dikesnet
31,36,236.07272530218737,1.5,0.8610609740295455,185.03016659190848,10.0,0.37533333454462764,94.16479114302933,1.0,0.6058218056159744,345.06243600713873,10.0,0.0464655708480191,206.97874975419865,1.0,0.7984280112068647,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,policy 0,dikesnet
32,72,239.85263541347723,1.0,0.7086380254088646,307.42937142306664,1.5,0.9456156487346318,49.72135070720958,1.5,0.5122403137370983,314.9218009820759,10.0,0.81913332892326,260.6164016199011,10.0,0.535025065981557,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,policy 0,dikesnet
33,73,311.3759684497708,10.0,0.7145173996726604,42.17321648135292,10.0,0.0833097401145697,232.02767378592335,1.0,0.417649991055575,332.2150967537027,1.5,0.10299456643809568,175.2051231823371,10.0,0.16991813862582178,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,policy 0,dikesnet
34,64,296.9865938660252,1.5,0.8354107574515237,34.20460220769842,10.0,0.7887071084199316,183.17374731733867,10.0,0.4149154929055432,64.49542117766383,1.0,0.7121995393703847,226.41233498532938,1.0,0.9254094139530095,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,policy 0,dikesnet
35,30,337.4517416144141,10.0,0.17285702976441625,94.72587155811964,10.0,0.13951117502580362,163.01985591486383,10.0,0.020366263163703442,137.4255528732372,1.0,0.9075948459176439,121.48314584862186,1.0,0.41912729307313085,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,policy 0,dikesnet
36,56,346.45169276288635,10.0,0.722670997531763,94.1450577334704,1.0,0.6430333226381835,69.77197921202236,1.5,0.3569628385819816,272.6640863235792,1.0,0.3324110965658945,340.03971482380115,10.0,0.3341235367196565,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,policy 0,dikesnet
37,63,162.2879215692055,1.5,0.016983103138766473,150.06495421742397,1.0,0.6587161545897051,46.60489489861264,10.0,0.8342412301519386,141.14952696014194,10.0,0.7262125111173828,314.0805515155008,1.0,0.19830868487449219,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,policy 0,dikesnet
38,89,148.74821772513818,1.0,0.7029911863487696,137.7553129244086,1.0,0.23431285487001158,40.116022858972045,1.5,0.1296272731202748,77.37511672171033,10.0,0.14269408436886483,150.9704033163311,1.5,0.9389365863778081,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,policy 0,dikesnet
39,57,150.3618037860262,10.0,0.5407818825248849,345.83037262974005,1.5,0.7632311397431938,132.3192938927525,10.0,0.983676351019144,274.3368460893721,10.0,0.3605721629639898,231.94796578315385,1.0,0.9910699593716114,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,policy 0,dikesnet
40,55,217.33669531896754,1.5,0.8040546849485146,239.5582236799785,10.0,0.2413675769633009,308.8163155297192,1.5,0.8762908476368737,74.53123608290397,1.5,0.817749420240043,263.2408473672575,1.0,0.14607871029866415,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,policy 0,dikesnet
41,131,37.426939937914284,1.0,0.42041014246531816,48.47519367557873,10.0,0.5073801627101492,118.14325052437209,10.0,0.9408307393800729,164.41698694239255,1.5,0.773560643820037,97.4037689827615,10.0,0.3735160097696288,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,policy 0,dikesnet
42,33,48.58978031643208,1.0,0.5262392039518249,30.225238785167612,1.5,0.49613964795533827,196.11052311977173,1.0,0.8143100722554187,283.9753021041873,10.0,0.01303213933355136,251.46365217035253,1.0,0.25492340439636973,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,policy 0,dikesnet
43,70,120.50545722598379,10.0,0.5250801546109138,193.7546198922226,1.5,0.8902301616665507,255.16351577215406,1.0,0.23165831521232827,54.25833643621551,1.0,0.6973734037024012,326.7553435189835,1.0,0.7269335259221054,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,policy 0,dikesnet
44,125,248.6661074278193,1.0,0.3415968402984569,84.8494029268843,1.0,0.11969926679055186,209.94529552022254,1.5,0.729995958842525,170.35260205041544,1.5,0.08918798222495868,283.31468668691303,10.0,0.42909488116703387,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,policy 0,dikesnet
45,123,30.72150954719688,1.0,0.057097863236075776,32.46623472133755,1.0,0.991973343347511,159.49040731113496,10.0,0.5005489307586111,54.50656586313244,10.0,0.19961841074894393,297.9606435744029,1.5,0.7376192365380787,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,policy 0,dikesnet
46,60,216.77747104685943,1.5,0.19984283595998198,202.41565521607552,10.0,0.23328073764878457,334.75031134936347,10.0,0.258827967205251,31.40951914374512,1.5,0.15371860108883992,78.74343701353027,10.0,0.09275805396904942,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,policy 0,dikesnet
47,78,244.28085022976813,10.0,0.9902186584848867,263.4493953825214,1.5,0.2338147253257239,318.14217007070306,1.5,0.1268455647651279,167.6157487188524,1.0,0.7434112727703167,97.54047205991813,1.5,0.29705800459865817,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,policy 0,dikesnet
48,97,43.485932829251595,1.0,0.6130368001697274,213.01538853875908,1.0,0.1267632173266032,340.9204238265406,10.0,0.6943232256061321,325.62168807633657,1.0,0.24311320163508537,90.41923871171286,1.0,0.9372113951725541,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,policy 0,dikesnet
49,41,255.41863674678777,1.0,0.6321222716234203,215.39012449429913,1.0,0.2524673711484655,99.14525326769447,1.0,0.6497792544716844,131.00103949650344,1.5,0.10340710310595745,219.7947303426405,10.0,0.4101506542854862,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,policy 0,dikesnet
50,15,285.46631174512765,10.0,0.9996699846974185,79.1816778658615,10.0,0.39713118925621105,50.127927749660174,1.5,0.44362954688711076,257.3354828337875,10.0,0.6964550635225514,342.2520820628672,1.0,0.7171766164886781,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,policy 0,dikesnet
51,7,317.8224383472132,1.5,0.8061972298093915,196.0961192966878,1.0,0.22595513056722658,227.82736295130817,10.0,0.725554565967298,239.03671309151233,1.5,0.8079658800215591,328.2790028204505,10.0,0.5582871040982531,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,policy 0,dikesnet
52,89,240.96991946366177,1.0,0.9505530758940953,212.54867168308533,10.0,0.1566746063586618,194.87582965245048,1.0,0.558156582514739,102.30506644871053,1.5,0.803158292144237,254.565799786679,10.0,0.035902004519051664,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,policy 0,dikesnet
53,17,181.04446602966448,1.0,0.8947483733799588,57.305403433367985,1.5,0.6576845006453551,172.3188354494685,1.5,0.07826341206734476,35.14047379902965,1.5,0.7498391591791965,72.19129196861914,1.5,0.9709948337879938,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,policy 0,dikesnet
54,97,304.4094329391935,1.5,0.9816839790350274,87.52996304804583,1.0,0.3851576409260725,331.45953087745085,1.0,0.7251147341913641,251.82878466884776,10.0,0.9989748904136473,69.1072674458764,1.0,0.3318004261576661,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,policy 0,dikesnet
55,111,91.22754097405041,1.5,0.756909074291698,215.11278120941938,10.0,0.4015927712784825,216.35603032139446,10.0,0.5230254550314762,285.9681432029653,1.0,0.7417670380664381,214.91108659010257,10.0,0.5742617867583028,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,policy 0,dikesnet
56,56,33.73484762723773,1.0,0.3722532647683621,35.47447841636621,1.0,0.5911382858023604,345.73491609715234,1.5,0.39913911238747907,349.76378735103134,10.0,0.7905183573933121,234.40362639586087,10.0,0.5092698552188933,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,policy 0,dikesnet
57,123,109.60343224991914,1.5,0.04113019873670878,124.84267426910142,10.0,0.9352818024172871,299.830982860204,1.5,0.02717157705266478,89.92181768011103,1.0,0.07285351204841659,204.1943448643567,1.0,0.6903819955349271,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,policy 0,dikesnet
58,43,128.70131812888653,1.0,0.3092842258235214,70.77274445722922,1.5,0.6119855067983314,207.41810283152748,10.0,0.43196672209248976,69.84728227493466,1.5,0.044602895924103964,99.78868311615716,1.0,0.38301992179537997,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,policy 0,dikesnet
59,33,214.00768735127713,10.0,0.5552893841213836,42.987183289855956,1.0,0.7230725997265267,237.8215774325903,1.0,0.5611201849288029,227.74344760928597,10.0,0.43448267367644794,113.17530931041765,1.5,0.6190232683676146,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,policy 0,dikesnet
60,69,301.2937665313927,1.0,0.5093182560212329,187.51998403411318,10.0,0.10459557741957654,192.73892731531478,1.0,0.9894390709783434,104.96720376268124,1.0,0.5570554018480237,181.55059585830526,1.5,0.3032553823921465,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,policy 0,dikesnet
61,99,101.28146822125643,1.0,0.45586025637369143,207.57614365318358,10.0,0.7196825540996168,254.44451878926907,10.0,0.7693454345273779,50.22411676736927,10.0,0.43678399262376794,85.11286402024103,1.0,0.3047822598287363,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,policy 0,dikesnet
62,102,203.329086323802,1.0,0.6420862254509426,242.12793107356393,1.5,0.03743268839889223,202.78092062953007,1.5,0.16399015290257696,329.94398310962686,10.0,0.781506288181928,43.92762793553721,1.5,0.9401101889954964,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,policy 0,dikesnet
63,26,155.36733306385875,10.0,0.8068016568411979,332.45130190997645,1.5,0.028015122455738714,175.00671159749967,1.5,0.40340055143539133,255.45732205696694,1.0,0.048022800117354957,170.15075366960664,1.5,0.606360153653218,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,policy 0,dikesnet
64,106,94.07997111515186,10.0,0.7980065409572025,321.1341900396706,1.5,0.44326276179215074,129.00949955853986,1.0,0.6636543209267733,176.00247024549586,1.5,0.6987861884324964,127.85365176601574,10.0,0.5660752857556601,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,policy 0,dikesnet
65,77,230.15436447886975,10.0,0.7264482578043617,334.07322107001346,10.0,0.11460520364023785,185.44815996041135,10.0,0.9691327570039586,174.38220184076613,1.0,0.04863939847152034,201.28163474581817,1.0,0.5540983369164182,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,policy 0,dikesnet
