,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
120,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
121,11513390.546154425,227262678.25002208,30700000.0,627.3356901252462,0.0013524352951965728
122,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
123,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
124,1913043674.2710624,227262678.25002208,30700000.0,20945.66845755461,0.15403372343954264
125,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
126,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
127,0.0,227262678.25002208,30700000.0,0.0,0.0
128,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
129,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
130,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
131,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
132,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
133,29207309.575976003,227262678.25002208,30700000.0,1643.7988414154609,0.003358123502299706
134,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
135,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
136,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
137,31756490.488060288,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
138,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
139,27070425.004544444,227262678.25002208,30700000.0,1474.5396585628555,0.0031830250638140416
140,2245890236.3438306,227262678.25002208,30700000.0,21035.805491564,0.1541238851927996
141,1528670465.8961906,227262678.25002208,30700000.0,14087.545898211814,0.10546590594565536
142,1529607205.3380146,227262678.25002208,30700000.0,14134.670578090023,0.10551127504958228
143,8037597.418074084,227262678.25002208,30700000.0,410.41498734104323,0.000555475772610979
144,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
145,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
146,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
147,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
148,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
149,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
150,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
151,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
152,1528670465.8961906,227262678.25002208,30700000.0,14087.545898211814,0.10546590594565536
153,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
154,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
155,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
156,1303675193.1247282,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
157,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
158,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
159,1529613235.352667,227262678.25002208,30700000.0,14134.809774199897,0.10551175544256948
160,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
161,1597213.9719713868,227262678.25002208,30700000.0,120.97339904643923,0.00013723273203638877
162,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
163,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
164,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
165,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
166,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
167,3646223.939017186,227262678.25002208,30700000.0,264.971826491893,0.00045652649123032276
168,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
169,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
170,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
171,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
172,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
173,0.0,227262678.25002208,30700000.0,0.0,0.0
174,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
175,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
176,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
177,1330994.1766237484,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
178,1524777.5780013604,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
179,1569226.1311659736,227262678.25002208,30700000.0,119.92157696806377,0.00013360268841888426
180,2431499.648226673,227262678.25002208,30700000.0,145.84799916623348,0.00032567699278273927
181,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
182,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
183,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
184,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
185,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
186,0.0,227262678.25002208,30700000.0,0.0,0.0
187,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
188,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
189,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
190,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
191,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
192,3748319.916062909,227262678.25002208,30700000.0,267.13647230840405,0.0004647479082626313
193,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
194,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
195,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
196,2573272.3175539263,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
197,2573272.3175539263,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
198,1835660.835678715,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
199,2438828.18344644,227262678.25002208,30700000.0,146.1630732619648,0.0003275151762262425
200,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
201,132752195.05951285,227262678.25002208,30700000.0,5897.676007124566,0.011997825060362378
202,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
203,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
204,422519868.2103579,227262678.25002208,30700000.0,9176.873957051084,0.03166288604225813
205,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
206,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
207,11135309.760110905,227262678.25002208,30700000.0,555.5671427529072,0.0010228084214999635
208,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
209,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
210,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
211,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
212,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
213,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
214,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
215,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
216,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
217,122135481.27788088,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
218,133137524.016022,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
219,114602944.5781133,227262678.25002208,30700000.0,5910.3683672864745,0.012056626417940045
220,226787216.21900624,227262678.25002208,30700000.0,3331.1965583023284,0.019973122930083652
221,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
222,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
223,0.0,227262678.25002208,30700000.0,0.0,0.0
224,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
225,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
226,327577446.68868375,227262678.25002208,30700000.0,9126.876569419668,0.03152170085011674
227,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
228,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
229,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
230,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
231,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
232,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
233,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
234,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
235,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
236,249697815.86012578,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
237,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
238,266109767.30467367,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
239,225726476.8004988,227262678.25002208,30700000.0,3287.3033797398393,0.01986131491762127
240,0.0,227262678.25002208,30700000.0,0.0,0.0
241,329645.7323582419,227262678.25002208,30700000.0,18.776827042511012,2.3841910254970815e-05
242,0.0,227262678.25002208,30700000.0,0.0,0.0
243,0.0,227262678.25002208,30700000.0,0.0,0.0
244,0.0,227262678.25002208,30700000.0,0.0,0.0
245,0.0,227262678.25002208,30700000.0,0.0,0.0
246,0.0,227262678.25002208,30700000.0,0.0,0.0
247,0.0,227262678.25002208,30700000.0,0.0,0.0
248,0.0,227262678.25002208,30700000.0,0.0,0.0
249,0.0,227262678.25002208,30700000.0,0.0,0.0
250,0.0,227262678.25002208,30700000.0,0.0,0.0
251,0.0,227262678.25002208,30700000.0,0.0,0.0
252,0.0,227262678.25002208,30700000.0,0.0,0.0
253,0.0,227262678.25002208,30700000.0,0.0,0.0
254,0.0,227262678.25002208,30700000.0,0.0,0.0
255,0.0,227262678.25002208,30700000.0,0.0,0.0
256,7572937.134694442,227262678.25002208,30700000.0,513.4943556770456,0.0009387456539325636
257,0.0,227262678.25002208,30700000.0,0.0,0.0
258,0.0,227262678.25002208,30700000.0,0.0,0.0
259,0.0,227262678.25002208,30700000.0,0.0,0.0
260,8830281.984483227,227262678.25002208,30700000.0,513.4943556770456,0.0009387456539325636
261,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
262,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
263,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
264,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
265,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
266,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
267,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
268,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
269,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
270,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
271,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
272,25280507.736673437,227262678.25002208,30700000.0,1465.046370809796,0.0026637940405837843
273,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
274,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
275,0.0,227262678.25002208,30700000.0,0.0,0.0
276,22467039.966824397,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
277,23700061.860777125,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
278,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
279,24852958.713905774,227262678.25002208,30700000.0,1446.2695437672846,0.0026399521303288134
280,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
281,2870028446.514984,227262678.25002208,30700000.0,34084.28818301983,0.23817399271774542
282,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
283,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
284,2596926.0323941144,227262678.25002208,30700000.0,147.12688083209608,0.00033313815552584586
285,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
286,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
287,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
288,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
289,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
290,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
291,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
292,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
293,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
294,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
295,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
296,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
297,3081890990.4501333,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
298,2928868259.6651216,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
299,2775845528.88011,227262678.25002208,30700000.0,34628.71772353095,0.24434503380227157
300,15561613.036680004,227262678.25002208,30700000.0,903.2052562738683,0.00192020953965207
301,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
302,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
303,2870028446.514984,227262678.25002208,30700000.0,34084.28818301983,0.23817399271774542
304,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
305,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
306,673054.3741564483,227262678.25002208,30700000.0,50.79542461825469,5.8037561633828766e-05
307,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
308,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
309,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
310,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
311,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
312,7234727.203086694,227262678.25002208,30700000.0,413.061047202409,0.0009061850912477185
313,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
314,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
315,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
316,7206876.516477885,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
317,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
318,8039785.37658974,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
319,7661797.152145832,227262678.25002208,30700000.0,445.7046957090928,0.0009425379155830319
320,0.0,227262678.25002208,30700000.0,0.0,0.0
321,0.0,227262678.25002208,30700000.0,0.0,0.0
322,0.0,227262678.25002208,30700000.0,0.0,0.0
323,0.0,227262678.25002208,30700000.0,0.0,0.0
324,0.0,227262678.25002208,30700000.0,0.0,0.0
325,0.0,227262678.25002208,30700000.0,0.0,0.0
326,0.0,227262678.25002208,30700000.0,0.0,0.0
327,0.0,227262678.25002208,30700000.0,0.0,0.0
328,0.0,227262678.25002208,30700000.0,0.0,0.0
329,0.0,227262678.25002208,30700000.0,0.0,0.0
330,0.0,227262678.25002208,30700000.0,0.0,0.0
331,0.0,227262678.25002208,30700000.0,0.0,0.0
332,0.0,227262678.25002208,30700000.0,0.0,0.0
333,6096365.699307457,227262678.25002208,30700000.0,339.7984740970513,0.0003437387331847196
334,0.0,227262678.25002208,30700000.0,0.0,0.0
335,0.0,227262678.25002208,30700000.0,0.0,0.0
336,0.0,227262678.25002208,30700000.0,0.0,0.0
337,0.0,227262678.25002208,30700000.0,0.0,0.0
338,0.0,227262678.25002208,30700000.0,0.0,0.0
339,0.0,227262678.25002208,30700000.0,0.0,0.0
340,6427375.605413676,227262678.25002208,30700000.0,339.7984740970513,0.0003437387331847196
341,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
342,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
343,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
344,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
345,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
346,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
347,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
348,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
349,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
350,9866625.577066334,227262678.25002208,30700000.0,522.9139877094387,0.0005384486213850715
