,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
16,98,162.74792854982363,1.0,0.5213575319633383,186.5064817779469,1.5,0.42280902647704083,297.87613952485657,1.5,0.8237421666772139,47.68496849600186,1.0,0.08508633570117312,326.52343289999277,1.0,0.9976630062399602,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,policy 0,dikesnet
17,68,278.6656357431958,10.0,0.25988937870446227,283.6046456561197,1.0,0.42858007691070904,60.24005073766162,10.0,0.5056242189875921,347.08362618175266,10.0,0.371996535149432,85.78472294406609,1.5,0.3978921834686689,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,policy 0,dikesnet
18,31,302.8785503917528,10.0,0.29544227721702554,121.8775224066917,1.0,0.30282810298273666,74.32429490172959,1.5,0.6437186180657583,236.5420545654735,10.0,0.8097322813796998,203.96932042329257,1.0,0.5802345176491714,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,policy 0,dikesnet
19,127,112.08411579421275,1.5,0.4200720885386819,158.5718449296574,1.5,0.630115612272861,286.56929571464684,1.0,0.7692638691016649,123.28786706352837,10.0,0.8200375901991658,48.17100653360343,1.5,0.5278260840404917,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,policy 0,dikesnet
20,29,188.32671021993127,1.5,0.5554561722984214,40.61980659357094,1.5,0.44764344697418246,210.1656890868189,1.0,0.4080725344534068,83.16153517182833,1.5,0.2993059038612761,99.05416408585016,1.5,0.2266668128056968,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,policy 0,dikesnet
21,60,40.032917792661166,1.5,0.26254464904342967,265.95227112771465,10.0,0.5340541978476933,310.67154162917967,1.0,0.46590744689955255,64.64288638970572,10.0,0.3516221563997191,208.60696633959805,10.0,0.31721008210694135,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,policy 0,dikesnet
22,50,95.39542717976826,1.0,0.4872315336235516,182.89901987485877,10.0,0.17270360958931089,30.545255166287937,1.0,0.437567967717034,35.7264956427133,1.5,0.030766454611016566,315.6065083668116,10.0,0.7034713588504136,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,policy 0,dikesnet
23,21,106.25526595766448,1.0,0.38020721318226897,223.40459197732463,1.5,0.0007281728253445065,285.01947904221674,1.5,0.6075471924143249,132.31833587810377,1.5,0.7708757962033836,167.87592290094346,1.0,0.7236247377408083,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,policy 0,dikesnet
24,119,155.63609230603873,10.0,0.38409408607315604,305.8015787000814,10.0,0.4997504467917639,86.75668752693052,1.5,0.24084414246082592,325.2424852423291,1.0,0.19201274685194594,146.62050826153697,1.5,0.3181603496010909,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,policy 0,dikesnet
25,47,36.6761222050282,1.0,0.846483326517441,253.31661621070356,1.0,0.9044347837120127,132.29952923092776,1.5,0.3284859136414856,50.17374616346085,10.0,0.9976223415227696,269.9345784748889,1.0,0.03468160063439921,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,policy 0,dikesnet
26,91,98.14906454149282,10.0,0.13292009355330145,52.3056056164594,1.5,0.5010176655617324,248.5818914794282,10.0,0.8769247336438494,36.277105136390865,1.5,0.7068511259062984,227.97298432775406,1.0,0.7178925232587545,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,policy 0,dikesnet
27,112,218.98324152053578,1.0,0.11156984218848665,286.3306986489375,1.5,0.9433920235049431,40.04314994200426,1.5,0.09394143253971343,64.06262614807387,1.5,0.8766182280103926,256.3370165171069,10.0,0.7772346349908449,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,policy 0,dikesnet
28,21,242.34687445461762,1.5,0.5962786490604872,127.77301968565716,1.5,0.9151207959134012,292.14864513355394,1.5,0.4378427051046815,327.55059285328167,1.0,0.4186608091730855,48.25866381097889,1.0,0.7618731593795678,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,policy 0,dikesnet
29,38,94.87421210624105,1.5,0.7458052796287205,106.53218869152464,1.5,0.6759599597449595,288.3480122900525,10.0,0.7513055681338757,341.491442403016,1.5,0.9914114928136548,228.66033527124497,1.5,0.6034671673395068,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,policy 0,dikesnet
30,25,41.69856072356964,1.5,0.8547087528904738,183.27276836052843,1.5,0.5170509152491748,277.9687986306506,10.0,0.7007729546787252,68.87792983762601,1.5,0.18979982177343196,321.95174052211496,1.0,0.036797752872729635,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,policy 0,dikesnet
31,96,276.2565755026071,1.5,0.23620558082045576,150.4293662721751,1.5,0.49932301369199156,206.35277226704912,1.5,0.47187518377936094,42.13192573278529,1.0,0.6302385939384841,164.58613542016514,10.0,0.24827400276008257,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,policy 0,dikesnet
32,113,109.44567184864546,1.0,0.375339135841009,31.880941735372794,1.0,0.2504584147211573,192.1748551403508,10.0,0.33647307204988874,207.12631585141762,10.0,0.1681176925401348,166.630631994471,10.0,0.39263470962791186,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,policy 0,dikesnet
33,94,169.10459148407497,1.5,0.2973064297749442,67.19382027772431,10.0,0.6223151773388095,172.16853214170607,1.0,0.08033409322972161,60.812393308920534,1.5,0.3107971318688015,334.9362526926544,1.0,0.18933294105913115,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,policy 0,dikesnet
34,45,342.0391656820985,1.5,0.17846822002643883,327.02522598326766,1.0,0.6866772559979623,180.19986916751026,1.0,0.8967262489507429,334.3336276346667,1.0,0.8255831238702421,188.40559510107252,1.5,0.07244967398878645,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,policy 0,dikesnet
35,95,312.06534815971446,10.0,0.181586877285466,47.92287388479927,10.0,0.44508407814134243,298.58063546052097,1.0,0.3583843485806942,304.31370558556586,10.0,0.796844097521394,157.55014535394866,1.0,0.85739169533533,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,policy 0,dikesnet
36,108,102.7092425835823,1.0,0.827229040978624,205.4134391285789,1.5,0.48261150463050073,283.9945310573611,10.0,0.39209006191018947,43.60520916286073,1.5,0.6963005231379469,87.02155438662687,1.0,0.24418278319164116,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,policy 0,dikesnet
37,93,148.19485278912208,1.5,0.7896192946034827,82.05809653213322,1.0,0.33548521784287977,218.59793719231416,1.0,0.29858742250047,105.4841693577371,1.0,0.016917932131097047,244.10327240625463,1.5,0.4650836393847794,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,policy 0,dikesnet
38,34,347.97018403042836,1.0,0.3250862018238953,209.92649715479072,1.5,0.8030921462867839,316.3721836270573,10.0,0.3182576270307735,297.7927743762139,10.0,0.2615892712257677,337.75339046720103,10.0,0.3383849496252118,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,policy 0,dikesnet
39,84,241.33694922439514,1.0,0.12072131535561016,224.49518438829665,10.0,0.9051520663369447,209.38556677412487,1.0,0.9229897534426906,148.73456728312135,10.0,0.4675014114842933,318.22223617928626,1.0,0.28806277984028644,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,policy 0,dikesnet
40,21,175.1168149285422,1.0,0.3191658663639998,117.20346311338743,1.0,0.5127474095656703,97.40742484256457,1.5,0.2705977819130423,178.15267167707887,1.0,0.6618413264285533,338.8092230846016,10.0,0.22598294113241646,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,policy 0,dikesnet
41,16,233.4438976930804,1.5,0.36095457294935135,196.2676943905252,1.0,0.7784975786259782,44.33952202140491,10.0,0.40827783807054047,175.57827803035914,10.0,0.0476962282999343,220.27242696754968,1.5,0.5598609639280246,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,policy 0,dikesnet
42,103,323.6777530005444,1.0,0.3829572007667576,267.0547091140444,1.0,0.766935250102389,30.018893077996896,1.5,0.4978316288497882,303.04446206307574,1.0,0.6672794324731702,78.36233402428775,1.0,0.43190708764981955,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,policy 0,dikesnet
43,4,73.75833945442804,1.5,0.7542691152252697,79.19917335737216,10.0,0.48551439448408523,297.50007344336046,10.0,0.3753274879646241,30.686663666635354,1.0,0.9567895396662933,264.2221729360643,1.5,0.0842371875640726,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,policy 0,dikesnet
44,125,136.31269458573155,1.0,0.9038458703967335,311.77766788265393,1.5,0.6944902653705034,345.3646581210079,1.5,0.06206167810814865,308.6563184642028,1.5,0.9489513056377259,129.71751769342316,10.0,0.012094725002540442,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,policy 0,dikesnet
45,3,121.14649451331405,1.0,0.9283372130459802,263.61932629155933,1.5,0.22484430174348458,262.96818107883115,10.0,0.7039623565347175,96.00406808429454,1.5,0.7332129861585627,320.38246799339635,1.5,0.5846262452075592,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,policy 0,dikesnet
46,104,340.8811994394263,1.5,0.011428192181958495,233.8076995806149,10.0,0.5217357722032873,212.500607836228,1.5,0.3316619539375455,186.68107134707998,1.0,0.8511965334959275,74.53510524369017,1.5,0.5396617327178272,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,policy 0,dikesnet
47,125,317.09938594289565,1.5,0.6018698967527352,67.16154122251102,1.5,0.9198194225454411,297.8090833564264,1.5,0.21728767760619078,144.93097269524242,1.5,0.06268682668961366,168.80657660999202,10.0,0.9447164050657667,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,policy 0,dikesnet
48,76,102.61141235226657,1.0,0.28598560276262314,68.06430338682861,1.5,0.10771842191588986,295.640903827602,1.5,0.7317463331725585,83.2737528375107,10.0,0.12202641978386757,87.3425487299857,10.0,0.6552584301726603,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,policy 0,dikesnet
49,103,281.61601871246177,1.0,0.5157886935583943,75.06346828005341,1.5,0.5685693888258759,34.73109237849836,10.0,0.004846782180912792,294.9386006748782,1.0,0.09943937659083317,134.1127953667288,1.0,0.8635547613698635,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,policy 0,dikesnet
50,56,79.92216337417638,10.0,0.9783926713709502,35.68750938858841,10.0,0.39798756956089437,121.32503658431912,1.5,0.22035329995223588,96.15975825248962,1.0,0.05990397141677335,242.70816355700927,1.0,0.32655621678320734,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,policy 0,dikesnet
51,7,102.55977036860604,1.5,0.5376744560406309,59.81636132911652,1.5,0.3795753526812067,178.68080366564473,1.5,0.9926787332141935,108.2277333787971,10.0,0.25290227268374865,192.89182604239372,1.5,0.29683236020347037,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,policy 0,dikesnet
52,119,250.44658828585767,1.5,0.4377435221872337,128.62674899183725,1.0,0.5864430152370992,288.4839823051625,1.0,0.9642405068149286,328.5617060001845,10.0,0.40371689543261025,95.7593149990784,1.0,0.6219592388513667,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,policy 0,dikesnet
53,67,118.07333438117982,1.0,0.06718682402796784,266.4490382998217,10.0,0.8305925533559203,262.8707362102323,1.0,0.8159794667347596,248.86139071985747,10.0,0.1480253896918403,285.6642793760773,1.5,0.21517298641548585,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,policy 0,dikesnet
54,15,268.19570907126365,10.0,0.6379301050969837,268.74650187977693,1.5,0.2807401500247865,171.18160119627223,1.0,0.6126581995864645,69.8178470245451,1.0,0.236846326464602,264.3010825394708,1.0,0.2241407557980742,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,policy 0,dikesnet
55,43,228.73546824435164,1.5,0.85797849176385,35.2281245264241,10.0,0.7934542794002307,98.8127573556471,1.5,0.8410526090001795,233.8368085550002,10.0,0.5551444463868045,131.583194322402,1.5,0.6870400406128416,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,policy 0,dikesnet
56,83,127.91084097486123,10.0,0.8514534362963235,192.51511157714566,1.0,0.6491776221920784,142.99873770407535,1.0,0.333137459416367,303.148971766649,1.5,0.49492658988940386,76.22396599904536,1.0,0.4210375920642144,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,policy 0,dikesnet
57,17,201.87433318411152,1.0,0.20475026896981907,120.33986173457689,10.0,0.5957616448696452,51.24511815791759,1.0,0.46978502199867933,272.25480895296124,10.0,0.17921011435220358,142.02081710289832,10.0,0.6079356510761955,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,policy 0,dikesnet
58,74,91.12028243519376,10.0,0.8204421185100872,254.12355598615167,1.0,0.6938825750370298,183.36499537691503,10.0,0.6431757124721958,346.40607100331624,1.5,0.5722457620767379,119.49157120951286,1.0,0.3780069823665906,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,policy 0,dikesnet
59,27,106.55309545863236,1.5,0.38966861488579885,199.3958057493203,1.0,0.6599899003176828,115.373460031861,10.0,0.8288529248025424,73.45651372337706,1.5,0.8370580137818313,79.02050156209422,1.0,0.9991566269577826,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,policy 0,dikesnet
60,12,317.97732892904764,1.5,0.32627925327547747,178.25997046173603,1.5,0.7141415832665723,86.81879292843897,1.0,0.4396263294045775,278.9304283001649,1.5,0.3136895543507316,108.51602387661623,1.0,0.16544844130201733,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,policy 0,dikesnet
61,109,236.5902305836964,1.5,0.9120033309603118,49.18048212060381,1.0,0.8585153622531705,267.8551314362557,10.0,0.5831311602499808,231.26877205393396,1.0,0.9590130352103768,269.9774261563875,10.0,0.732540386452237,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,policy 0,dikesnet
62,96,271.9777544792575,1.0,0.8703179404284355,143.88908888486685,1.0,0.05861671659820345,268.52281069469745,10.0,0.36896859839066204,248.04726427849502,10.0,0.2605595975739359,273.4237408181541,10.0,0.026612402745630866,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,policy 0,dikesnet
63,78,284.20025107902256,1.5,0.13940807383476395,251.74507989600363,10.0,0.059752873576713994,295.49553018073755,1.5,0.10999015940084475,183.19732306937806,1.0,0.10701093850529156,314.070093953843,1.0,0.738639075358403,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,policy 0,dikesnet
64,60,40.46508200928733,1.5,0.4551551050075687,265.5079550495164,10.0,0.46651218403762873,66.60903422027835,1.0,0.09894006931332193,166.40295073052246,10.0,0.6969549076366928,243.0597468706739,1.5,0.24188060830555153,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,policy 0,dikesnet
65,48,81.88440609788756,10.0,0.7489631837031967,142.10817149413379,1.0,0.29251010415875367,330.70407776317387,1.5,0.5665669705049542,282.7779031942888,10.0,0.21363750305215876,347.61935877172175,1.5,0.6137441828921684,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,policy 0,dikesnet
