,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
10,113,286.6058118557046,1.0,0.7097275400264907,293.2765963543503,10.0,0.7121275111910756,85.15125991568183,1.0,0.5324291689348829,105.6972411295562,1.0,0.5115281259207772,106.92721031153125,1.5,0.4433750721055039,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,policy 0,dikesnet
11,81,171.44023675901258,1.5,0.12097539001467043,88.24679414465871,1.0,0.10079994340008167,134.4689896648274,1.5,0.3789743555794521,251.19347406968734,10.0,0.1273675353057771,126.53368062161299,10.0,0.7074659590278973,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,policy 0,dikesnet
12,38,73.38981716015464,1.5,0.16067735523232715,92.79532505458545,1.0,0.35683378486383005,192.20312314577012,1.0,0.14151198200573178,325.4613975135542,1.0,0.008546190686628671,197.93774661759298,10.0,0.536260633723272,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,policy 0,dikesnet
13,26,287.7400616893399,1.0,0.1446577795976579,213.31698571346658,10.0,0.22950097163016678,203.8411692386801,10.0,0.5291077593060123,179.2554156657012,1.0,0.903366716301207,224.53503852069986,1.0,0.4391341224233437,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,policy 0,dikesnet
14,47,257.8765693920328,1.0,0.3221148667103565,202.53044647817063,10.0,0.14611318370733944,342.25175436688215,1.0,0.31061685653150134,344.3992692231417,10.0,0.7630613690293823,127.86791015311223,1.0,0.4236819577312025,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,policy 0,dikesnet
15,95,298.81581522947096,1.5,0.7670527095408978,307.6359851316296,1.5,0.8599955106269217,219.73837009978428,1.5,0.9441119631634634,51.03111090623,10.0,0.39660715067359514,90.50813306029582,1.5,0.23036897686581845,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,policy 0,dikesnet
16,110,327.15559846492687,10.0,0.024532035461510452,167.56094490146194,1.5,0.7326495701809361,58.20354367558879,10.0,0.22871325309379933,166.5709464699287,1.0,0.20486979652435042,347.83756500725235,1.5,0.6638663109739503,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,policy 0,dikesnet
17,56,306.0111497168513,10.0,0.3052975091188708,54.913654603551976,1.5,0.04221615956307509,132.63015311740844,1.0,0.06523320948177362,56.48754782090009,1.0,0.033729519757477094,290.63317679333085,10.0,0.2402280421930853,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,policy 0,dikesnet
18,0,36.93359442510782,10.0,0.27496354776024046,334.4124472784595,10.0,0.3196226402829921,289.67792987182855,1.5,0.33172275851630695,39.14536718891086,10.0,0.43539682027564197,58.933566898097354,1.5,0.024398211521925735,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,policy 0,dikesnet
19,62,182.46087357919333,10.0,0.7164903558606341,81.7302667315902,10.0,0.046192499837838616,179.7121657735126,1.5,0.8971326813057837,154.38468034747572,1.0,0.02111875311839033,95.39752688079383,10.0,0.3807428714891451,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,policy 0,dikesnet
20,24,103.94025547685945,1.0,0.18580145500245668,309.42857945290393,10.0,0.5844733120488438,140.78602096882523,1.5,0.9458472778514949,281.347952174864,10.0,0.2253467421448678,314.0170922376119,1.0,0.9153308664863353,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,policy 0,dikesnet
21,27,32.821108464172745,1.0,0.35455075596820734,269.10153547669836,1.0,0.45840684656673936,107.92483426954148,1.0,0.3872653386972149,275.1911957416762,1.5,0.07874050985233357,160.61076507803438,10.0,0.006319880524180929,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,policy 0,dikesnet
22,48,113.36425039519462,1.0,0.8078346310066695,168.11080252072034,1.0,0.27615884513450406,101.46842025027966,1.5,0.7027737206480348,283.12675425924857,10.0,0.7201768864945892,185.0880600497251,10.0,0.9110729499056925,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,policy 0,dikesnet
23,106,322.60895306285175,1.0,0.13531859058141968,53.95673070582856,1.5,0.7935900573708282,268.825111740048,1.0,0.9947539258933791,305.4666622104713,10.0,0.32345932550224493,191.20463230638504,1.5,0.5716440098729804,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,policy 0,dikesnet
24,119,132.6441649343466,10.0,0.7496264729285719,51.64941379575488,1.0,0.6325777337376269,332.1911505945289,1.0,0.7712734700620644,215.49041120220215,10.0,0.45746650701632907,333.09615204606087,1.5,0.5468965489191684,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,policy 0,dikesnet
25,132,283.42301417166794,10.0,0.06927297619733896,195.79072798040238,1.5,0.5086670284787922,220.25330998574915,1.5,0.05375689278436076,87.82405561690058,1.5,0.5686548565112128,123.21605100662153,10.0,0.495528742609863,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,policy 0,dikesnet
26,43,306.57509548054776,10.0,0.12660597241526694,72.14518827690368,10.0,0.3125731064269077,120.77068742483478,1.5,0.07819650085873064,78.19090835960634,10.0,0.8712782616967282,64.40518868244057,1.0,0.2368995412860616,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,policy 0,dikesnet
27,6,198.6918902916068,1.0,0.6482214166587055,339.76267127957254,1.5,0.10112810574771125,183.17782112735838,10.0,0.4913761327985661,213.3403405625307,1.5,0.5185868236570761,214.5274404744173,1.5,0.9460576361899338,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,policy 0,dikesnet
28,32,279.828198767395,1.5,0.2414678564626075,194.99503593114292,10.0,0.15194843596064175,192.95931608249464,10.0,0.5648662623656097,108.40766825309457,1.0,0.9412413303996597,176.81747777857214,10.0,0.21664588652890485,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,policy 0,dikesnet
29,60,320.2793942280767,1.5,0.9509372898134077,347.9383120363649,1.0,0.18839693018206657,329.98052652864476,1.5,0.9726140968505459,43.90226819337026,1.5,0.2919246561467327,58.209678340911836,1.0,0.5253901266309255,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,policy 0,dikesnet
30,72,36.613349359056016,1.5,0.08089855725232434,48.69132985777603,1.5,0.11731448398339299,311.63008597718283,1.0,0.347121759822839,46.156098316417726,1.0,0.5807657929313756,307.74923205595684,10.0,0.6687143513535283,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,policy 0,dikesnet
31,23,225.74298556345184,1.0,0.623653261736822,342.72441787320787,1.5,0.658755343286034,105.70970958560912,1.5,0.06207129668844988,225.40369855905624,10.0,0.08110543249381581,112.12003241661128,10.0,0.8447364703738327,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,policy 0,dikesnet
32,39,133.92210313218598,1.5,0.8602269808906611,298.8849571281715,1.5,0.9499548196936421,238.5667232824878,1.5,0.7749324312772092,132.9872045483965,1.5,0.179108268595167,272.10615624275283,1.5,0.4964316079471561,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,policy 0,dikesnet
33,68,155.12691561129316,10.0,0.5843686511226702,223.5720965523339,10.0,0.012709316528404409,193.4597841983012,1.5,0.9504331913153703,115.69930099570459,10.0,0.8110253402368167,238.2212203449522,1.0,0.16682783340314078,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,policy 0,dikesnet
34,44,230.93849407778137,10.0,0.7547322158165451,48.23820171365847,1.5,0.40827737084885285,218.9336953159605,10.0,0.11108039341187516,141.5003298665287,1.5,0.04618223640242249,242.83575182887236,1.0,0.22039647866445386,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,policy 0,dikesnet
35,43,32.12161726331893,1.5,0.08124936200760599,235.2660407319888,1.0,0.40712392456297014,124.62045290816037,10.0,0.46410790593457857,180.11727316897833,1.0,0.8860095957347632,346.81989064675867,1.5,0.08782725211902019,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,policy 0,dikesnet
36,94,50.81923454267195,1.5,0.20474305906127846,51.32634345233477,10.0,0.9123713439939728,320.7717124586527,1.5,0.9392814286893554,311.7082339187742,1.5,0.6137562670677856,145.06724013004253,10.0,0.3160298681939435,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,policy 0,dikesnet
37,82,180.66301490862386,10.0,0.22420774784361097,212.5169321825187,1.0,0.2702859935667753,46.52337586165022,10.0,0.9895373174218889,188.0562408822905,1.0,0.45315065103998536,70.59147422684612,1.0,0.6431969463815279,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,policy 0,dikesnet
38,115,108.20606571456554,1.5,0.8779510050320466,333.07371064059646,10.0,0.636363089513398,95.90986533666876,1.5,0.6585763148422649,141.20624836452345,1.5,0.8923437767172079,316.59202949595647,1.5,0.3752702456259585,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,policy 0,dikesnet
39,71,241.70778137153565,1.0,0.4988125177212409,94.49053919482498,1.5,0.43999544771940247,235.4920149729678,1.0,0.13219868658367936,45.535201617040514,1.0,0.8845066075988317,202.0614794070998,1.0,0.45701730110696975,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,policy 0,dikesnet
40,115,64.23297820514577,10.0,0.4796268200644565,273.0460940376537,1.0,0.8825646192840799,42.682342801993016,1.0,0.7879417208938854,247.66403689356997,1.5,0.1095998274698205,297.5405548480697,1.0,0.1382382824499094,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,policy 0,dikesnet
41,104,150.47468083196654,10.0,0.6473134830250148,206.1016382347329,10.0,0.5647971897937831,175.26621140836716,1.0,0.3658195691444604,68.89535955600797,1.5,0.8640666732834854,303.0399231850549,10.0,0.15825372289284664,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,policy 0,dikesnet
42,20,302.03660123373373,10.0,0.2006220226179755,322.7230959931889,1.0,0.7044901784287504,167.5370298220473,1.0,0.17548906473734663,100.95964684077478,1.0,0.27700779092799854,166.54504109703066,1.5,0.22804538709144745,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,policy 0,dikesnet
43,36,140.115670967658,10.0,0.9890746704001406,247.65541876517048,1.5,0.306669961214825,164.31941371734328,10.0,0.6017504460828944,272.3800554980543,1.0,0.1999032416877837,312.46508048088896,10.0,0.5438212721629075,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,policy 0,dikesnet
44,46,99.8480077045156,1.0,0.3560359074185861,226.5651530750932,10.0,0.5402527808781565,338.75569229139666,10.0,0.7733317824260866,212.09477118893494,10.0,0.0759078520958466,77.40545975021433,1.0,0.37313827344799816,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,policy 0,dikesnet
45,121,163.85443924134398,1.5,0.7824042444231654,329.7430796675561,1.0,0.10899064294984936,182.73555915175606,1.5,0.2620217812266437,291.97688616008867,1.0,0.33675322820359804,334.8962217826322,1.5,0.14734273362915626,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,policy 0,dikesnet
46,109,196.74984526881718,1.5,0.8248097298997595,342.51082293344825,1.5,0.3939296289214392,161.300884831369,10.0,0.5858567635043688,137.66999002696886,10.0,0.7813020788060845,110.83940918213231,10.0,0.47864247127958504,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,policy 0,dikesnet
47,30,238.9820405072497,1.0,0.4872680313418244,175.91962200619255,1.0,0.08435173914519133,37.61512592701414,1.5,0.5164316064612107,255.29917928673632,10.0,0.6564039711415591,111.42720201924875,1.0,0.5181842997199451,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,policy 0,dikesnet
48,131,310.09600191342366,1.0,0.8282425695446968,130.41628006075598,1.0,0.12882021568907998,118.13501510078238,1.5,0.04363759311959329,84.92266433281071,1.5,0.695451300795031,324.13232314781857,1.0,0.8545449110934035,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,policy 0,dikesnet
49,126,86.20883978770622,1.5,0.8224615718739556,297.95218016111755,1.5,0.009214168371822188,286.6325553511829,1.5,0.45263577868496324,253.03205298565902,1.5,0.3704197325955839,65.02023996794475,1.5,0.9134025421688423,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,policy 0,dikesnet
50,109,277.842745388773,1.5,0.1107437533255908,317.8196836141055,10.0,0.18419324177263424,252.20606087866724,1.5,0.7211431522588306,163.36121634833898,10.0,0.3139120801220342,53.76472144358078,1.0,0.2310005601077046,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,policy 0,dikesnet
51,32,208.81405312637355,10.0,0.027869238588392856,81.41327535579113,10.0,0.9332821622972577,199.23125933424348,10.0,0.3463313980097812,120.68422516079633,10.0,0.8960396269722298,233.00389369317074,1.0,0.33941676233573936,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,policy 0,dikesnet
52,6,294.21461829224927,1.5,0.9135238707463555,214.55388061650282,10.0,0.022686027588082015,48.518145667197466,1.0,0.7285653911375779,247.24201515233864,1.5,0.4667315453566627,346.2050237450852,1.0,0.11924519524520155,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,policy 0,dikesnet
53,41,177.27168757083345,1.5,0.21322916070897582,286.7082383667458,1.5,0.2621974029003065,321.4968771014851,1.0,0.5062246127720654,102.21892452794623,1.5,0.3269530638163814,147.10412985139905,1.5,0.2695977420966897,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,policy 0,dikesnet
54,31,224.8794965322408,1.0,0.2954361826857368,244.72749495328412,1.5,0.49715459823577124,35.20172944023872,1.0,0.32024486332150903,61.42451482413125,10.0,0.6557953761120835,289.40336707840993,1.0,0.40981401543046064,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,policy 0,dikesnet
55,127,123.42225434174242,10.0,0.3674024335557037,344.6630238120662,10.0,0.6402688236528453,130.55181125850686,10.0,0.7168472749268988,231.14829503233432,1.5,0.3223941480825948,330.70942316433417,1.0,0.4281233298986171,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,policy 0,dikesnet
56,53,179.29222644265676,10.0,0.9296909034213061,279.70227712722823,1.5,0.05429996404716335,74.75246181038192,10.0,0.33202425238588457,97.9772306651049,1.5,0.9521339654621616,48.59262132359252,1.5,0.15678741043688774,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,policy 0,dikesnet
57,93,287.34641444290344,10.0,0.2758098653093123,49.07608672348247,10.0,0.011069046431516568,205.56975617545947,10.0,0.8110288620581075,293.3937514287316,10.0,0.28518120892475535,303.4152419825527,10.0,0.3649777500470013,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,policy 0,dikesnet
58,130,272.12529420424835,10.0,0.5202212189519761,259.6442831492835,1.5,0.5795921968787057,51.99716815203979,1.0,0.7661475245170506,203.90570531773673,10.0,0.8827831140539528,307.2078041611634,10.0,0.33429553866815703,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,policy 0,dikesnet
59,34,260.59006480816646,1.0,0.26261233049073807,338.6474069986081,1.5,0.5034386443074708,117.3465123406315,1.5,0.02181315575021226,199.53080174535583,1.5,0.5193675191852944,169.5142637056478,10.0,0.002870671536660743,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,policy 0,dikesnet
60,32,204.01128307995762,1.0,0.15020489386921665,189.1069106501001,1.5,0.7271033060091109,99.80259577026649,1.0,0.22563524478314884,147.11350074984458,10.0,0.9577709851498472,240.54628531426505,1.5,0.5145045867678778,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,policy 0,dikesnet
61,125,292.0141280549985,10.0,0.4595630455586082,153.1401381537117,10.0,0.014626823361751466,222.66016496804045,1.5,0.6878351159998063,200.72500475190222,1.0,0.5343004890898377,292.14705685958785,10.0,0.8689248824345069,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,policy 0,dikesnet
62,60,144.76494242140734,10.0,0.5588867410059009,154.6335745463118,1.5,0.32267678967177327,109.116308649582,1.5,0.21393886369406445,55.36582568589263,1.5,0.5351549302889169,100.0288275423997,1.0,0.03481723163200794,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,policy 0,dikesnet
63,114,32.24873731827442,1.0,0.8234852973424562,287.4799116191613,1.0,0.30096432668369627,233.26753900409972,1.5,0.72746389939222,297.0357881947408,1.5,0.21924339925591385,32.05883495648834,1.0,0.8274557870383911,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,policy 0,dikesnet
64,89,334.0914699080098,1.5,0.3150333259744413,324.34979001955764,1.0,0.8260227430361066,204.89933181960856,1.5,0.22775396863747155,211.58545314374112,1.0,0.3573113472282988,215.12484795591203,1.5,0.6177770554580904,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,policy 0,dikesnet
65,8,198.17461648567001,1.5,0.9816409009242048,44.77913419226273,1.5,0.23352727234792853,83.63280362021183,1.5,0.7944134151085979,194.2760876909224,10.0,0.5052598261178909,154.79263423838665,10.0,0.12651819491229313,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,policy 0,dikesnet
